sourceTweetID     , total_reactions, reactions_10min, reactions_1hr, reactions_24hr, lifespan_minutes      , max_bin_reactions, num_time_bins, K                        , r                 , t0                 , final_reactions, data_points, text_length, num_mentions, num_hashtags, num_urls, source_platform             , hour_of_day, day_of_week, is_weekend, created_at_iso           , user_id   , followers_count, friends_count, statuses_count, favourites_count, verified, default_profile_image, geo_enabled, account_age_days, event
544273427075710976,              23,              12,            18,             23,   114.66666666666669  ,                12,             7,       25.316105851849542 , 0.0208259016857298, -0.0582450766449673,            23.0,         7.0,         129,            1,            0,        0, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:31:11+00:00,   17004618,         1532440,           917,          18724,               59,        1,                     0,           1,             2239, sydneysiege-all-rnr-threads
544273459199893505,              25,              15,            20,             25,   113.88333333333334  ,                15,             4,       24.00028288985726  , 0.1098389938880318, -4.650788744863829 ,            25.0,         4.0,          45,            0,            0,        0, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:31:19+00:00,  292777349,          201994,          3339,          21817,              299,        0,                     0,           1,             1320, sydneysiege-all-rnr-threads
544273563872538624,              11,               2,             3,             11,  1023.7333333333332   ,                 2,            10,       11.577760711947874 , 0.0046750743023709, 264.24638770696987 ,            11.0,        10.0,         122,            0,            0,        1, BREAKING NEWS Testing new   ,          23,           6,          1, 2014-12-14T23:31:44+00:00,  375721095,          110901,             3,          18356,                2,        0,                     0,           1,             1183, sydneysiege-all-rnr-threads
544273885437652992,               8,               1,             4,              8,    91.06666666666666  ,                 2,             6,       12.631522654737797 , 0.0298663882218224, 70.02222987102672  ,             8.0,         6.0,         135,            0,            0,        0, Twitter for iPhone          ,          23,           6,          1, 2014-12-14T23:33:01+00:00,   27831488,           14884,           663,           3311,              977,        1,                     0,           1,             2084, sydneysiege-all-rnr-threads
544273888725577729,              18,               7,            18,             18,    19.566666666666663 ,                11,             2,                          ,                   ,                    ,                ,            ,          94,            0,            0,        1, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:33:01+00:00,    2768501,          490617,          1063,         141723,             1530,        1,                     0,           1,             2817, sydneysiege-all-rnr-threads
544274364288364544,              12,               7,            10,             12,   961.7666666666668   ,                 7,             5,       11.52582257514686  , 0.0641191776415933, -5.771700407796947 ,            12.0,         5.0,         120,            0,            0,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:34:55+00:00,  499696436,            1253,          1826,           1014,            17468,        0,                     0,           1,             1026, sydneysiege-all-rnr-threads
544274544174071809,              31,              14,            30,             31,   122.78333333333332  ,                14,             6,       31.187554046430247 , 0.069015190764112 , 2.556507052333031  ,            31.0,         6.0,         124,            0,            0,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:35:38+00:00,   16930489,           31333,          2003,         109878,             5038,        0,                     0,           1,             2243, sydneysiege-all-rnr-threads
544274585697280000,               4,               3,             4,              4,    10.316666666666666 ,                 3,             2,                          ,                   ,                    ,                ,            ,         138,            0,            0,        0, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:35:48+00:00,  156464691,           42489,           397,          29435,               27,        1,                     0,           1,             1641, sydneysiege-all-rnr-threads
544274757689307136,              21,               6,            16,             21,    77.35              ,                 6,             7,       22.649117803724465 , 0.046726797262206 , 23.491676958966277 ,            21.0,         7.0,         138,            0,            0,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:36:29+00:00, 1056552596,            2508,          1531,          26467,             9859,        0,                     0,           0,              710, sydneysiege-all-rnr-threads
544274797640044544,              11,               4,             8,             11,   111.71666666666668  ,                 4,             7,       10.682054599730808 , 0.0345750263844671, 7.341747603471745  ,            11.0,         7.0,          70,            0,            0,        1, SkyNews Alerts - Latest     ,          23,           6,          1, 2014-12-14T23:36:38+00:00,    7587032,         1732670,            17,         120347,                1,        1,                     0,           0,             2705, sydneysiege-all-rnr-threads
544274879055675392,              17,               7,            15,             17,   499.5               ,                 7,             5,       16.02426675734921  , 0.2154331215666896, 1.1601138001433124 ,            17.0,         5.0,          79,            0,            0,        0, SkyNews Alerts - Breaking   ,          23,           6,          1, 2014-12-14T23:36:57+00:00,   87416722,         1354187,             6,          26920,                0,        1,                     0,           0,             1866, sydneysiege-all-rnr-threads
544274934835707905,              42,              10,            30,             42,   181.3333333333333   ,                10,             9,       43.705108462429536 , 0.0424600029746115, 32.9147140048896   ,            42.0,         9.0,         136,            0,            0,        1, SocialFlow                  ,          23,           6,          1, 2014-12-14T23:37:11+00:00,     742143,         8175508,            61,         187166,                0,        1,                     0,           0,             2873, sydneysiege-all-rnr-threads
544275138712469504,              25,               6,            24,             25,   728.9               ,                 8,             5,       25.375494891643005 , 0.1283274978178998, 10.091549013368674 ,            25.0,         5.0,         123,            0,            0,        0, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:37:59+00:00,  292777349,          202001,          3538,          21816,              299,        0,                     0,           1,             1320, sydneysiege-all-rnr-threads
544275574642835456,              23,               9,            22,             23,   153.0               ,                 9,             6,       23.179181205643392 , 0.0870791465768857, 6.00700210945228   ,            23.0,         6.0,          63,            0,            0,        0, Twitter for iPhone          ,          23,           6,          1, 2014-12-14T23:39:43+00:00,   27964284,          219410,           378,           9814,              146,        1,                     0,           0,             2084, sydneysiege-all-rnr-threads
544275597464444929,               3,               1,             3,              3,    14.55              ,                 2,             2,                          ,                   ,                    ,                ,            ,         136,            0,            1,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:39:49+00:00,   19038934,          402518,           263,          27861,               21,        1,                     0,           0,             2159, sydneysiege-all-rnr-threads
544275733607366656,              49,              17,            44,             49,   764.55              ,                17,             9,       46.648420599061545 , 0.0896352989730445, 4.0496551984827285 ,            49.0,         9.0,          75,            0,            0,        0, Twitter for iPhone          ,          23,           6,          1, 2014-12-14T23:40:21+00:00,  374712154,           93651,          4311,          32377,            12235,        0,                     0,           1,             1185, sydneysiege-all-rnr-threads
544276027644850176,              49,              12,            29,             49,   843.6666666666666   ,                12,            15,       45.66094001647465  , 0.0229090628673707, 22.362817355960583 ,            49.0,        15.0,         117,            0,            1,        0, Twitter for Android         ,          23,           6,          1, 2014-12-14T23:41:31+00:00,   22021978,           50163,           920,         153206,               81,        0,                     0,           0,             2117, sydneysiege-all-rnr-threads
544276998017646593,              21,              17,            21,             21,    15.233333333333333 ,                17,             2,                          ,                   ,                    ,                ,            ,          91,            0,            0,        0, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:45:23+00:00,   15400294,           17530,           418,          63156,             1205,        0,                     0,           0,             2346, sydneysiege-all-rnr-threads
544277113683980288,              20,               4,            20,             20,    41.43333333333333  ,                12,             5,       19.114262711134675 , 0.2893589512043235, 4.528923456031447  ,            20.0,         5.0,         138,            1,            0,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:45:50+00:00, 1269181292,            1679,          1327,           1556,              126,        1,                     0,           1,              639, sydneysiege-all-rnr-threads
544277117039837184,              31,              12,            21,             31,   727.8               ,                12,            10,       30.89121485709954  , 0.0141173831685819, -6.472080414929887 ,            31.0,        10.0,         140,            1,            0,        0, GroupTweet                  ,          23,           6,          1, 2014-12-14T23:45:51+00:00,   16834659,          150995,         85683,         114484,             1670,        1,                     0,           0,             2248, sydneysiege-all-rnr-threads
544277336422486016,              20,               6,            20,             20,    27.216666666666665 ,                 9,             3,                          ,                   ,                    ,                ,            ,         125,            0,            0,        1, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:46:43+00:00, 2799960092,           12372,            31,           1048,               41,        1,                     0,           0,               96, sydneysiege-all-rnr-threads
544277516773380097,              21,               4,            19,             21,   480.5833333333333   ,                 6,             6,       20.598912059224368 , 0.1249778638169683, 11.845972859246544 ,            21.0,         6.0,         135,            0,            0,        1, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:47:26+00:00,    9609632,          230782,           395,          55210,               28,        1,                     0,           0,             2609, sydneysiege-all-rnr-threads
544277526248304640,              31,              13,            30,             31,    69.13333333333334  ,                13,             5,       30.712330867041764 , 0.1566265541360141, 1.9476287030364496 ,            31.0,         5.0,         140,            0,            0,        0, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:47:29+00:00,   15400294,           17530,           418,          63156,             1205,        0,                     0,           0,             2346, sydneysiege-all-rnr-threads
544277607723048961,              11,               5,            11,             11,    30.633333333333333 ,                 5,             4,       11.568509927224254 , 0.1070425451170051, 2.526778827896509  ,            11.0,         4.0,         128,            0,            1,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:47:48+00:00,   17641218,            7028,           163,          18078,               94,        1,                     0,           0,             2209, sydneysiege-all-rnr-threads
544277650714677249,              13,              10,            12,             13,   291.1333333333333   ,                10,             4,       13.017537809416313 , 0.02964447003595  , -39.784722077049   ,            13.0,         4.0,         140,            1,            0,        1, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:47:58+00:00,   14515799,          253605,          3843,          66861,            27251,        1,                     0,           1,             2425, sydneysiege-all-rnr-threads
544277728930062336,              34,              21,            34,             34,    40.3               ,                21,             5,       32.798830197531345 , 0.1580069866321548, -3.7435812397407706,            34.0,         5.0,          22,            0,            0,        0, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:48:17+00:00,  292777349,          201996,          3446,          21817,              299,        0,                     0,           1,             1320, sydneysiege-all-rnr-threads
544277817987330049,              19,               9,            14,             19,  1033.6333333333334   ,                 9,             7,       18.57944491381376  , 0.0236312221983981, -8.579601920866835 ,            19.0,         7.0,         144,            0,            0,        0, Twitter for iPhone          ,          23,           6,          1, 2014-12-14T23:48:38+00:00,  412682869,           19247,          1373,            902,               20,        0,                     0,           1,             1125, sydneysiege-all-rnr-threads
544277852968210432,              12,               7,            11,             12,   532.3166666666667   ,                 7,             4,       11.526149469862627 , 0.1409557516104854, -3.130493533657714 ,            12.0,         4.0,         134,            0,            4,        1, SocialFlow                  ,          23,           6,          1, 2014-12-14T23:48:46+00:00,   15250661,          169232,          4176,         104340,              858,        1,                     0,           1,             2361, sydneysiege-all-rnr-threads
544277860555710464,              15,               4,            12,             15,   663.5               ,                 8,             5,       15.00000097613257  , 0.0767251662676491, 305.60380159634144 ,            15.0,         5.0,         136,            0,            1,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:48:48+00:00,  872683897,          171398,           537,          44833,           152373,        0,                     0,           1,              795, sydneysiege-all-rnr-threads
544278202743402496,              12,               3,            10,             12,    86.16666666666667  ,                 5,             5,       11.768272290565717 , 0.0821297349043651, 17.497035170905555 ,            12.0,         5.0,         136,            0,            0,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:50:10+00:00,  499696436,            1253,          1826,           1012,            17466,        0,                     0,           1,             1026, sydneysiege-all-rnr-threads
544278335455776769,              17,              17,            17,             17,     6.716666666666667 ,                17,             1,                          ,                   ,                    ,                ,            ,          64,            0,            1,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:50:42+00:00,  380648579,          282320,           486,          63140,               80,        1,                     0,           0,             1174, sydneysiege-all-rnr-threads
544278913883447298,              23,               8,            20,             20,  2090.483333333333    ,                 8,             9,       21.83567061661675  , 0.0601909670254723, 6.188216873583043  ,            23.0,         9.0,         112,            0,            0,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:52:59+00:00,  129673790,          170318,          1421,          43042,               23,        1,                     0,           0,             1714, sydneysiege-all-rnr-threads
544278985249550337,              19,               9,            16,             18,  1622.7833333333333   ,                 9,             6,       17.95949020350384  , 0.1137416471945426, -0.2582507929890434,            19.0,         6.0,         115,            0,            1,        1, Twitter for iPad            ,          23,           6,          1, 2014-12-14T23:53:16+00:00,   22123727,           63559,          1894,          12075,              130,        1,                     0,           1,             2116, sydneysiege-all-rnr-threads
544279103864860674,              22,              13,            21,             22,    61.85              ,                13,             3,                          ,                   ,                    ,                ,            ,          82,            0,            2,        0, Twitter for iPhone          ,          23,           6,          1, 2014-12-14T23:53:45+00:00,   48956231,           60951,          4035,          60805,              149,        1,                     0,           1,             2003, sydneysiege-all-rnr-threads
544279262547935232,              11,               7,            11,             11,    22.966666666666665 ,                 7,             3,                          ,                   ,                    ,                ,            ,         102,            1,            1,        0, GroupTweet                  ,          23,           6,          1, 2014-12-14T23:54:23+00:00,   16834659,          150995,         85683,         114484,             1670,        1,                     0,           0,             2248, sydneysiege-all-rnr-threads
544279603259248640,               4,               2,             3,              4,   240.3               ,                 2,             3,                          ,                   ,                    ,                ,            ,         101,            0,            0,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:55:44+00:00,  379590591,            2501,          1990,          50154,              506,        0,                     0,           0,             1176, sydneysiege-all-rnr-threads
544279776765431809,              14,               7,            14,             14,    48.66666666666666  ,                 7,             4,       16.170663097972177 , 0.0548898036930498, 5.265362332371462  ,            14.0,         4.0,          99,            0,            1,        1, Hootsuite                   ,          23,           6,          1, 2014-12-14T23:56:25+00:00,   16675569,          307418,          1766,          84737,              487,        1,                     0,           1,             2257, sydneysiege-all-rnr-threads
544279945128591360,              19,               4,            11,             19,   630.75              ,                 4,             8,       18.473546396390823 , 0.030702480767393 , 25.66612448732444  ,            19.0,         8.0,         139,            0,            0,        0, Twitter for iPhone          ,          23,           6,          1, 2014-12-14T23:57:05+00:00,   25777812,           15078,           391,            675,             6182,        1,                     0,           0,             2093, sydneysiege-all-rnr-threads
544279950929321984,              21,               9,            21,             21,    48.1               ,                 9,             4,       20.227481538405524 , 0.1488327284083386, 1.387827992088356  ,            21.0,         4.0,         143,            0,            0,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:57:07+00:00,  499696436,            1253,          1826,           1012,            17466,        0,                     0,           1,             1026, sydneysiege-all-rnr-threads
544280077778055168,              23,               6,            13,             21,  3792.35              ,                 6,            13,       20.930662693094717 , 0.0226043517654479, 32.73245753164359  ,            23.0,        13.0,          91,            0,            0,        1, IFTTT                       ,          23,           6,          1, 2014-12-14T23:57:37+00:00,    6433472,          737394,          2145,          96966,             4319,        1,                     0,           1,             2755, sydneysiege-all-rnr-threads
544280217104031744,               9,               5,             7,              9,   188.38333333333333  ,                 5,             5,        9.03743885829498  , 0.0310683929319028, -5.905526455524023 ,             9.0,         5.0,          83,            0,            1,        0, Twitter for Android         ,          23,           6,          1, 2014-12-14T23:58:10+00:00,  142957691,           80795,          4553,          45031,             4707,        1,                     0,           0,             1677, sydneysiege-all-rnr-threads
544280391226761218,              23,              14,            23,             23,    36.8               ,                14,             3,                          ,                   ,                    ,                ,            ,         122,            0,            0,        0, Twitter for iPhone          ,          23,           6,          1, 2014-12-14T23:58:52+00:00,  374712154,           93650,          4311,          32376,            12235,        0,                     0,           1,             1185, sydneysiege-all-rnr-threads
544280397472088064,              11,               2,             7,             11,   232.71666666666667  ,                 2,             9,       10.24574567700298  , 0.0350980454795571, 30.66205410930059  ,            11.0,         9.0,         135,            1,            0,        0, Twitter for iPhone          ,          23,           6,          1, 2014-12-14T23:58:53+00:00, 2738397743,            7356,          5724,           7932,             1195,        0,                     0,           1,              127, sydneysiege-all-rnr-threads
544280399044960256,              16,               3,             5,             16,   262.93333333333334  ,                 3,            12,       18.842667720264288 , 0.0101639281019144, 130.11142147168292 ,            16.0,        12.0,          90,            0,            0,        1, Hootsuite                   ,          23,           6,          1, 2014-12-14T23:58:54+00:00,   87818409,         2997111,          1081,         102252,              130,        1,                     0,           0,             1865, sydneysiege-all-rnr-threads
544280516821024769,              10,               5,             5,              9,  2221.55              ,                 5,             6,       10.083951336341997 , 0.007065949361687 , 11.67932166589363  ,            10.0,         6.0,         139,            0,            0,        1, SocialFlow                  ,          23,           6,          1, 2014-12-14T23:59:22+00:00,    7309052,          861237,          2288,          86793,              289,        1,                     0,           1,             2717, sydneysiege-all-rnr-threads
544280617160949760,              74,              19,            34,             74,   684.1833333333333   ,                19,            13,       82.91289142394065  , 0.0303134632872563, 589.2993213474937  ,            74.0,        13.0,         124,            0,            1,        0, Twitter Web Client          ,          23,           6,          1, 2014-12-14T23:59:46+00:00,   11741632,            5618,          1904,          38911,            21010,        0,                     0,           1,             2538, sydneysiege-all-rnr-threads
544280650455728129,              13,               8,            13,             13,    51.81666666666667  ,                 8,             4,       12.527512154176993 , 0.1380304613305766, -4.148994033954051 ,            13.0,         4.0,         121,            1,            0,        0, TweetDeck                   ,          23,           6,          1, 2014-12-14T23:59:53+00:00,   28785486,         3776717,           860,          99542,              560,        1,                     0,           0,             2080, sydneysiege-all-rnr-threads
544280707800264704,              10,               3,             6,             10,  1426.35              ,                 3,             7,        9.965483711798216 , 0.0192106964677658, 32.481326191511634 ,            10.0,         7.0,         138,            1,            0,        1, Twitter for iPhone          ,           0,           0,          0, 2014-12-15T00:00:07+00:00,   14460241,           34986,           250,          20347,                0,        1,                     0,           1,             2428, sydneysiege-all-rnr-threads
544280739290677249,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,            ,         137,            1,            0,        1, Twitter Web Client          ,           0,           0,          0, 2014-12-15T00:00:15+00:00, 2869804885,              47,            40,            619,                0,        0,                     0,           0,               53, sydneysiege-all-rnr-threads
544280765111218176,              21,              13,            20,             21,   138.81666666666666  ,                13,             4,       21.23518059927368  , 0.066211154437189 , -5.775683377892326 ,            21.0,         4.0,          90,            0,            0,        1, SocialFlow                  ,           0,           0,          0, 2014-12-15T00:00:21+00:00,    1652541,         5638289,          1043,         112879,              843,        1,                     0,           0,             2826, sydneysiege-all-rnr-threads
544280873806610433,               7,               6,             7,              7,    12.866666666666667 ,                 6,             2,                          ,                   ,                    ,                ,            ,          70,            0,            1,        0, Hootsuite                   ,           0,           0,          0, 2014-12-15T00:00:47+00:00,  171802941,           26636,          1644,          64165,              337,        1,                     0,           0,             1600, sydneysiege-all-rnr-threads
544280923923959808,              14,               4,            10,             14,   163.91666666666666  ,                 5,             7,       13.797653675577008 , 0.0331389698234493, 26.06459181639767  ,            14.0,         7.0,         130,            0,            0,        0, Twitter for iPhone          ,           0,           0,          0, 2014-12-15T00:00:59+00:00,  322572436,           29694,             0,          10232,                0,        0,                     0,           0,             1270, sydneysiege-all-rnr-threads
544280929154637825,              10,               6,            10,             10,    49.18333333333333  ,                 6,             3,                          ,                   ,                    ,                ,            ,          94,            0,            0,        0, Tweetbot for iΟS            ,           0,           0,          0, 2014-12-15T00:01:00+00:00,   65045121,          236486,          3297,          84623,                5,        1,                     0,           0,             1950, sydneysiege-all-rnr-threads
544281012708970497,               2,               2,             2,              2,     9.733333333333333 ,                 2,             1,                          ,                   ,                    ,                ,            ,         139,            0,            0,        0, Twitter for iPad            ,           0,           0,          0, 2014-12-15T00:01:20+00:00,   25808907,             757,          1351,           3472,              293,        0,                     0,           0,             2093, sydneysiege-all-rnr-threads
544281014768795649,               7,               4,             7,              7,    12.9               ,                 4,             2,                          ,                   ,                    ,                ,            ,         123,            0,            0,        0, Facebook                    ,           0,           0,          0, 2014-12-15T00:01:20+00:00,   48626190,           16744,           439,           5222,              303,        0,                     0,           1,             2004, sydneysiege-all-rnr-threads
544281235271745537,              32,               4,            16,             32,   127.55              ,                10,             9,   700740.5528266531      , 0.0124720113915917, 923.3221808854344  ,            32.0,         9.0,         121,            0,            0,        1, TweetDeck                   ,           0,           0,          0, 2014-12-15T00:02:13+00:00, 1020058453,          187867,          4737,          37330,              296,        1,                     0,           0,              726, sydneysiege-all-rnr-threads
544281589749137408,              15,               6,            10,             15,  1040.05              ,                 6,             8,       13.836050997993835 , 0.0260243981632424, 7.814491295244706  ,            15.0,         8.0,          89,            0,            1,        1, Hootsuite                   ,           0,           0,          0, 2014-12-15T00:03:37+00:00,   16675569,          307104,          1767,          84704,              487,        1,                     0,           1,             2257, sydneysiege-all-rnr-threads
544281591833317377,               8,               6,             6,              8,    72.95              ,                 6,             2,                          ,                   ,                    ,                ,            ,         116,            1,            1,        0, TweetDeck                   ,           0,           0,          0, 2014-12-15T00:03:38+00:00,  171802941,           26227,          1644,          64120,              337,        1,                     0,           0,             1600, sydneysiege-all-rnr-threads
544281689233850370,              18,               9,            18,             18,    50.45              ,                 9,             6,       19.766774051209246 , 0.0540016889733742, 5.455366598897752  ,            18.0,         6.0,          96,            0,            0,        1, SocialFlow                  ,           0,           0,          0, 2014-12-15T00:04:01+00:00,   15012486,         3450411,           413,          70932,               67,        1,                     0,           0,             2383, sydneysiege-all-rnr-threads
544282005941530624,              15,               3,             9,             15,   205.6833333333333   ,                 3,             8,       15.43884564467374  , 0.0406947373430468, 35.723828269289314 ,            15.0,         8.0,          76,            0,            0,        1, SocialFlow                  ,           0,           0,          0, 2014-12-15T00:05:17+00:00,   17469289,          702080,         41323,          59595,             1743,        1,                     0,           0,             2217, sydneysiege-all-rnr-threads
544282015487787008,              39,               1,             8,             39,  1109.0666666666666   ,                 8,            17,       36.974743564769255 , 0.0278053780477314, 87.96616112657414  ,            39.0,        17.0,         138,            0,            1,        0, TweetDeck                   ,           0,           0,          0, 2014-12-15T00:05:19+00:00,   87087057,            3392,           495,          27614,               12,        0,                     0,           0,             1867, sydneysiege-all-rnr-threads
544282127404388353,               5,               3,             4,              4,  1816.85              ,                 3,             3,                          ,                   ,                    ,                ,            ,         125,            0,            1,        0, Hootsuite                   ,           0,           0,          0, 2014-12-15T00:05:46+00:00,  171802941,           26521,          1644,          64156,              337,        1,                     0,           0,             1600, sydneysiege-all-rnr-threads
544282227035869184,              16,              14,            16,             16,    11.566666666666666 ,                14,             2,                          ,                   ,                    ,                ,            ,         115,            0,            0,        1, TweetDeck                   ,           0,           0,          0, 2014-12-15T00:06:09+00:00,  292777349,          202022,          3540,          21794,              299,        0,                     0,           1,             1320, sydneysiege-all-rnr-threads
544282250503012352,              20,              18,            20,             20,    22.23333333333333  ,                18,             3,                          ,                   ,                    ,                ,            ,          98,            0,            1,        0, Twitter for iPhone          ,           0,           0,          0, 2014-12-15T00:06:15+00:00,   26032912,          504341,           812,           6821,               15,        1,                     0,           1,             2092, sydneysiege-all-rnr-threads
544282355989753857,              22,              22,            22,             22,     6.483333333333333 ,                22,             1,                          ,                   ,                    ,                ,            ,         115,            0,            0,        2, TweetDeck                   ,           0,           0,          0, 2014-12-15T00:06:40+00:00,  292777349,          201986,          3540,          21790,              299,        0,                     0,           1,             1320, sydneysiege-all-rnr-threads
544282393801007104,              71,              21,            43,             56,  5297.783333333334    ,                21,            24,       63.66666666666666  , 0.1               , 1870.0             ,            71.0,        24.0,         125,            0,            0,        0, TweetDeck                   ,           0,           0,          0, 2014-12-15T00:06:49+00:00,  204832963,         1710740,             1,           9777,              779,        0,                     0,           1,             1517, sydneysiege-all-rnr-threads
544282449388519424,              29,              12,            19,             29,   201.81666666666663  ,                12,            11,       52.12339007830223  , 0.0054335752877122, 171.5800370444704  ,            29.0,        11.0,          90,            0,            0,        1, SocialFlow                  ,           0,           0,          0, 2014-12-15T00:07:02+00:00,    1652541,         5637829,          1043,         112870,              843,        1,                     0,           0,             2826, sydneysiege-all-rnr-threads
544282714237448192,               8,               4,             6,              8,   151.11666666666667  ,                 4,             5,        7.910768291466661 , 0.0294300443363107, -4.893972210865742 ,             8.0,         5.0,         135,            1,            1,        2, Twitter Web Client          ,           0,           0,          0, 2014-12-15T00:08:06+00:00,   16834659,          150738,         84767,         114451,             1665,        1,                     0,           0,             2248, sydneysiege-all-rnr-threads
544282877278814208,              37,              14,            16,             37,    81.3               ,                14,             6,  2344761.097797025       , 0.0157210033461067, 781.9448394609068  ,            37.0,         6.0,         119,            0,            0,        1, TweetDeck                   ,           0,           0,          0, 2014-12-15T00:08:44+00:00,   21866939,          522921,          1160,          95885,               18,        1,                     0,           0,             2118, sydneysiege-all-rnr-threads
544283374911627264,              72,               9,            26,             72,  1412.2166666666667   ,                 9,            24,   298124.7070889495      , 0.000710451179179 , 13350.116987828398 ,            72.0,        24.0,         129,            1,            0,        1, Twitter for Websites        ,           0,           0,          0, 2014-12-15T00:10:43+00:00,   49279876,           75684,           119,            257,                4,        0,                     0,           0,             2002, sydneysiege-all-rnr-threads
544283387087691776,              10,               3,             6,             10,   142.03333333333333  ,                 3,             7,       10.080319344854448 , 0.030141884306256 , 22.960094535512308 ,            10.0,         7.0,         132,            0,            0,        0, Twitter for iPhone          ,           0,           0,          0, 2014-12-15T00:10:46+00:00,  136191905,            8936,           364,          11188,             4384,        0,                     0,           0,             1696, sydneysiege-all-rnr-threads
544283714751328256,              74,              20,            51,             74,   102.68333333333334  ,                20,            11,       82.75242358793365  , 0.0317033814237824, 39.99884573136293  ,            74.0,        11.0,         103,            0,            0,        0, Twitter Web Client          ,           0,           0,          0, 2014-12-15T00:12:04+00:00,   16930489,           31334,          2003,         109874,             5040,        0,                     0,           1,             2243, sydneysiege-all-rnr-threads
544283745939767296,               4,               2,             2,              4,   281.4               ,                 2,             3,                          ,                   ,                    ,                ,            ,         141,            0,            2,        0, Twitter Web Client          ,           0,           0,          0, 2014-12-15T00:12:11+00:00,   64933828,             719,           565,           1220,               18,        0,                     0,           1,             1950, sydneysiege-all-rnr-threads
544283772569788416,              20,              11,            16,             20,   131.05              ,                11,             7,       22.25291250847528  , 0.0156124966855341, -9.226197840776935 ,            20.0,         7.0,          57,            0,            0,        1, SkyNews Alerts - Latest     ,           0,           0,          0, 2014-12-15T00:12:18+00:00,    7587032,         1732248,            17,         120335,                1,        1,                     0,           0,             2705, sydneysiege-all-rnr-threads
544284078330376192,              13,               5,             7,             13,   551.1166666666667   ,                 5,             9,       12.1952730821161   , 0.0140339810631589, 13.028913121759324 ,            13.0,         9.0,         124,            0,            0,        0, Twitter for iPhone          ,           0,           0,          0, 2014-12-15T00:13:31+00:00,   23950893,          168916,           407,           4060,              214,        0,                     0,           0,             2103, sydneysiege-all-rnr-threads
544284455909998592,              23,               6,            22,             23,    72.73333333333333  ,                 6,             6,       24.123541564291024 , 0.0812897401602705, 18.727179847446184 ,            23.0,         6.0,         139,            0,            0,        0, Twitter for iPhone          ,           0,           0,          0, 2014-12-15T00:15:01+00:00,   14569869,          514418,          3050,          65800,               78,        1,                     0,           1,             2421, sydneysiege-all-rnr-threads
544284483453595648,              19,              11,            18,             19,   631.0166666666667   ,                11,             4,       18.96449635025869  , 0.1340994645080431, -2.4292572182458483,            19.0,         4.0,         126,            0,            1,        0, Twitter Web Client          ,           0,           0,          0, 2014-12-15T00:15:07+00:00,   16675569,          307187,          1767,          84707,              487,        1,                     0,           1,             2257, sydneysiege-all-rnr-threads
544284526684286976,              32,              20,            23,             32,   160.53333333333333  ,                20,             4,                          ,                   ,                    ,                ,            ,         138,            0,            0,        0, Twitter for iPhone          ,           0,           0,          0, 2014-12-15T00:15:18+00:00,  100629223,           90210,           623,          34309,            16995,        1,                     0,           1,             1810, sydneysiege-all-rnr-threads
544284577318318080,              15,               6,            14,             15,    85.58333333333333  ,                 6,             6,       14.679693050961715 , 0.0886690463101844, 3.161276050060596  ,            15.0,         6.0,         116,            0,            0,        1, Twitter for iPhone          ,           0,           0,          0, 2014-12-15T00:15:30+00:00,  292777349,          201978,          3540,          21790,              299,        0,                     0,           1,             1320, sydneysiege-all-rnr-threads
544284599996526592,              18,               8,            13,             18,   178.9               ,                 8,             7,       19.037169898564013 , 0.0147766925173142, 2.6750876637463463 ,            18.0,         7.0,          88,            0,            0,        0, Twitter for iPhone          ,           0,           0,          0, 2014-12-15T00:15:35+00:00,   17668544,           13416,          5498,          20073,               62,        0,                     0,           1,             2208, sydneysiege-all-rnr-threads
544284823041212416,               7,               3,             6,              7,   124.18333333333334  ,                 3,             4,        7.071386683783113 , 0.0921734420791203, 4.567596222460176  ,             7.0,         4.0,         128,            0,            1,        1, TweetDeck                   ,           0,           0,          0, 2014-12-15T00:16:28+00:00,    2768501,          490154,          1063,         141691,             1530,        1,                     0,           1,             2817, sydneysiege-all-rnr-threads
