sourceTweetID     , total_reactions, reactions_10min, reactions_1hr, reactions_24hr, lifespan_minutes      , max_bin_reactions, num_time_bins, K                        , r                 , t0                 , final_reactions, data_points
544340812448804864,              71,              15,            47,             71,   477.65              ,                17,            15,       70.31066249136124  , 0.0389728184006249, 37.547680214700776 ,            71.0,        15.0
544340943965409281,              20,              17,            20,             20,    17.066666666666666 ,                17,             2,                          ,                   ,                    ,                ,          
544341124614459393,               3,               1,             3,              3,    20.9               ,                 2,             2,                          ,                   ,                    ,                ,          
544341194822520832,              39,               1,             1,             39,   204.85              ,                15,             7,  5350589.621618368       , 0.0289480420932332, 609.2350465523381  ,            39.0,         7.0
544341255174356992,               4,               3,             3,              4,   165.78333333333333  ,                 3,             2,                          ,                   ,                    ,                ,          
544341369762742272,              45,              12,            45,             45,    27.466666666666665 ,                18,             3,                          ,                   ,                    ,                ,          
544341406094213121,              11,               6,             8,             11,   711.6666666666666   ,                 6,             5,       11.010084102693108 , 0.0243031960374543, -7.900144205005344 ,            11.0,         5.0
544342204576038912,              34,               7,            18,             34,  1411.1833333333334   ,                 7,            15,       34.05913814748136  , 0.0030062307140324, 94.42362212518998  ,            34.0,        15.0
544342743003045888,               8,               3,             8,              8,    46.016666666666666 ,                 3,             4,        8.225908938785434 , 0.1103839237196895, 5.358105856293626  ,             8.0,         4.0
544343299138392065,              18,              11,            14,             18,   381.1666666666667   ,                11,             6,       18.139970192480845 , 0.0111581733386541, -63.58822275690694 ,            18.0,         6.0
544343367279456256,              24,              18,            23,             24,   102.6               ,                18,             4,       24.15410351566308  , 0.0755255232431664, -13.599681342523107,            24.0,         4.0
544343410849886209,              23,              16,            19,             23,  1411.2666666666669   ,                16,             7,       22.49143702836232  , 0.0140363607654872, -73.95532790390132 ,            23.0,         7.0
544343625069379584,              20,              20,            20,             20,     7.183333333333334 ,                20,             1,                          ,                   ,                    ,                ,          
544344684685189120,              18,               7,            14,             18,   189.9               ,                 7,             9,       17.34081791478028  , 0.0330500963520257, 7.884431772058378  ,            18.0,         9.0
544345074960584704,               2,               1,             2,              2,    11.15              ,                 1,             2,                          ,                   ,                    ,                ,          
544345465311879170,              28,               4,            16,             28,   120.6               ,                 8,            10,       40.31916691200278  , 0.0190581426960457, 77.42529100405167  ,            28.0,        10.0
544345939054710785,              20,               8,            18,             20,    69.03333333333333  ,                 8,             7,       21.01685923341496  , 0.04500242714941  , 5.959487093781405  ,            20.0,         7.0
544346107900207105,              23,               9,            17,             23,   210.03333333333333  ,                 9,             5,       22.96099899408993  , 0.0492584354328265, 7.145149443727987  ,            23.0,         5.0
544346261365600257,              57,              17,            44,             47,  4569.716666666666    ,                17,            12,       50.352361674651895 , 0.0706372698797397, 11.080522610961062 ,            57.0,        12.0
544346359948910592,              16,              16,            16,             16,     1.4               ,                16,             1,                          ,                   ,                    ,                ,          
544346361101963265,              43,              41,            42,             43,  1041.2               ,                41,             3,                          ,                   ,                    ,                ,          
544347292493705216,              23,              14,            22,             23,   119.55              ,                14,             4,       22.699573439882823 , 0.1949907043978334, -2.460752077847127 ,            23.0,         4.0
544348392944463872,               7,               3,             6,              7,    87.0               ,                 3,             4,        7.3947399550933985, 0.0422239334858162, 9.535510795593142  ,             7.0,         4.0
544348632980676608,              43,              29,            38,             43,   959.75              ,                29,             8,       40.680913801226026 , 0.0356597984775449, -28.771955896910534,            43.0,         8.0
544348695076954114,              10,               5,             8,             10,    63.41666666666666  ,                 5,             4,       10.68511593327514  , 0.0423892404683023, 0.1271968930314358 ,            10.0,         4.0
544349042952916993,              55,               1,             8,             55,   959.6666666666666   ,                10,            23,       37.78288549996171  , 0.0167842657980306, 127.21893367026176 ,            55.0,        23.0
544349773676179456,              44,              16,            23,             40,  2299.2               ,                16,            14,       42.56305950612559  , 0.0107874108504416, 28.11941485476824  ,            44.0,        14.0
544350087020019712,              15,               6,            12,             15,   197.41666666666663  ,                 6,             8,       14.643514674658029 , 0.0384893742389568, 3.196890579055555  ,            15.0,         8.0
544350480780914688,              20,              18,            20,             20,    13.6               ,                18,             2,                          ,                   ,                    ,                ,          
544350565283532800,               6,               5,             6,              6,    23.9               ,                 5,             2,                          ,                   ,                    ,                ,          
544350567183556608,               3,               3,             3,              3,     2.2666666666666666,                 3,             1,                          ,                   ,                    ,                ,          
544350712365207552,              11,               4,             9,             11,    65.2               ,                 4,             6,      204.288520081466    , 0.0164102790069972, 235.47173078972705 ,            11.0,         6.0
544350803125735424,              16,               2,            10,             16,   827.3166666666667   ,                 5,            11,       14.682574694248032 , 0.0248231838545986, 25.22526345595341  ,            16.0,        11.0
544350985142173697,              13,               6,            10,             13,   358.96666666666664  ,                 6,             7,       12.98547072103614  , 0.0304120448689617, 0.8067598875998497 ,            13.0,         7.0
544351015936331777,              10,               8,             9,             10,    68.0               ,                 8,             3,                          ,                   ,                    ,                ,          
544351133120987136,              12,              10,            12,             12,    36.583333333333336 ,                10,             3,                          ,                   ,                    ,                ,          
544351179044425729,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
544351356824604673,               4,               4,             4,              4,     6.733333333333333 ,                 4,             1,                          ,                   ,                    ,                ,          
544351486956670976,               9,               4,             6,              9,   115.06666666666666  ,                 4,             5,       36.16377548578935  , 0.0066830959729672, 281.1273998819373  ,             9.0,         5.0
544351832483450880,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
544351885298130945,              26,               7,            21,             26,   107.81666666666666  ,                 7,             5,       25.969471828336555 , 0.0742865232707274, 11.206039077214069 ,            26.0,         5.0
544351967829839873,               4,               2,             2,              4,   394.8               ,                 2,             3,                          ,                   ,                    ,                ,          
544351969658564608,               2,               2,             2,              2,     8.883333333333333 ,                 2,             1,                          ,                   ,                    ,                ,          
544352188210745344,               3,               1,             1,              3,  1159.1               ,                 1,             3,                          ,                   ,                    ,                ,          
544352649978843136,              21,               8,            21,             21,    52.7               ,                 8,             5,       19.96207516319132  , 0.156046840735798 , 2.253538436410358  ,            21.0,         5.0
544352727971954690,               9,               4,             9,              9,    59.96666666666667  ,                 4,             4,        9.589369025785812 , 0.064067506120396 , 6.355028757991653  ,             9.0,         4.0
544352874969698305,               8,               2,             8,              8,    26.53333333333333  ,                 3,             3,                          ,                   ,                    ,                ,          
544353257175654400,             124,              13,            65,            124,  1417.3               ,                18,            15,      127.04955682109916  , 0.0259202656113329, 62.05727106536599  ,           124.0,        15.0
544353303468199936,               3,               3,             3,              3,     2.6166666666666667,                 3,             1,                          ,                   ,                    ,                ,          
544353502689251329,              12,               5,             9,             12,   446.45              ,                 5,             6,       11.006215522761432 , 0.0312188392980086, 5.339384843656085  ,            12.0,         6.0
544353552177455104,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
544353600273518592,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
544353793270243328,               6,               1,             4,              6,   416.8333333333333   ,                 1,             6,        5.720286165327158 , 0.0691283020330052, 19.310783967474208 ,             6.0,         6.0
544353918315397121,              19,               9,            16,             19,    78.03333333333333  ,                 9,             6,       18.30780296619025  , 0.0626510668587425, -0.9299751617503372,            19.0,         6.0
544354175900196864,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
544354418938740736,              27,               1,             1,             27,   265.6166666666667   ,                 9,             7,       61.13972054573633  , 0.009662718619497 , 308.5039029769221  ,            27.0,         7.0
544354657385316352,              20,              20,            20,             20,     3.3               ,                20,             1,                          ,                   ,                    ,                ,          
544354840042680320,              22,               3,            19,             22,   293.0833333333333   ,                 8,             9,       20.88289021018788  , 0.098268468797555 , 19.91356616987551  ,            22.0,         9.0
544355197435142145,               7,               4,             4,              6,  2221.55              ,                 4,             4,        6.969946275922723 , 0.0038528950805184, -96.752053123144   ,             7.0,         4.0
544355218251452416,               7,               5,             6,              7,   241.81666666666663  ,                 5,             3,                          ,                   ,                    ,                ,          
544355417900716032,              12,               3,             8,             12,   245.41666666666663  ,                 3,             6,       10.350886458886022 , 0.1051316125051665, 9.455583060406903  ,            12.0,         6.0
544355845489065984,              17,              10,            17,             17,    53.583333333333336 ,                10,             3,                          ,                   ,                    ,                ,          
544355924224532481,               3,               2,             3,              3,    22.95              ,                 2,             2,                          ,                   ,                    ,                ,          
544355987608444929,              39,              15,            33,             39,   115.15              ,                15,             9,       36.11301451906998  , 0.0789602772589725, 3.5531084285311234 ,            39.0,         9.0
544356122082410496,              22,              15,            22,             22,    25.716666666666665 ,                15,             3,                          ,                   ,                    ,                ,          
544356213837017089,              11,               6,             9,             11,   105.7               ,                 6,             6,       10.886545746957712 , 0.0406107278722237, -5.17863244986154  ,            11.0,         6.0
544356579098001408,               3,               2,             2,              3,    91.53333333333332  ,                 2,             2,                          ,                   ,                    ,                ,          
544356724871036928,               8,               7,             8,              8,    25.35              ,                 7,             2,                          ,                   ,                    ,                ,          
544356997718900736,              19,               8,            16,             19,   144.91666666666666  ,                 8,             8,       18.086111127765403 , 0.0553399088429666, 0.9228417251429262 ,            19.0,         8.0
544357264333615104,               6,               4,             6,              6,    14.6               ,                 4,             2,                          ,                   ,                    ,                ,          
544357487911395329,              25,              12,            20,             25,  1157.6333333333334   ,                12,             7,       22.79471122235514  , 0.0914227882825674, -1.3745890209048357,            25.0,         7.0
544357563534680064,              11,               4,             8,             11,   187.6               ,                 4,             6,        9.947770483369649 , 0.0652994401911217, 2.626532501501824  ,            11.0,         6.0
544357899783655424,              26,              11,            19,             26,   566.4166666666666   ,                11,             9,       22.494633213663946 , 0.0463338129223895, 1.5755865853893771 ,            26.0,         9.0
544357935439417345,              14,               1,             3,             14,  1098.3               ,                 2,            11,       12.53977273852992  , 0.0275641384432666, 72.2424458068662   ,            14.0,        11.0
544358533819420672,              19,               3,             5,             19,   372.9166666666667   ,                10,             7,  3120579.796684913       , 0.0043945538080362, 3113.561925995668  ,            19.0,         7.0
544358564484378624,               3,               2,             3,              3,    43.38333333333333  ,                 2,             2,                          ,                   ,                    ,                ,          
544358920869789696,              17,               5,             9,             16,  3071.4666666666667   ,                 5,            10,       15.872254599792576 , 0.0160032862279921, 25.540938195941997 ,            17.0,        10.0
544359422726664192,              19,               6,            19,             19,    21.883333333333333 ,                12,             3,                          ,                   ,                    ,                ,          
544359578612559872,              12,              10,            12,             12,    29.03333333333333  ,                10,             3,                          ,                   ,                    ,                ,          
544359670480379905,               5,               2,             4,              5,    81.43333333333334  ,                 2,             4,        5.015559832472508 , 0.0877815073795418, 4.94042105443216   ,             5.0,         4.0
544360342995099648,              27,              19,            25,             26,  2515.6833333333334   ,                19,             5,       26.497314953269303 , 0.0947978702963108, -9.81743116291992  ,            27.0,         5.0
544360851646709760,              19,               8,            10,             19,   155.5               ,                 8,             9,   675325.6912395001      , 0.006191101705268 , 1840.0816839279464 ,            19.0,         9.0
544360928603799552,              18,              14,            17,             18,    83.93333333333334  ,                14,             4,       17.884678957568894 , 0.0681223826910454, -19.326999449424257,            18.0,         4.0
544361266718846977,               8,               4,             7,              8,   148.96666666666667  ,                 4,             4,        8.082481434666619 , 0.048775290277823 , 2.339556641371117  ,             8.0,         4.0
544361776020586496,               4,               3,             3,              4,    67.26666666666667  ,                 3,             2,                          ,                   ,                    ,                ,          
544362279006113792,              20,              14,            20,             20,    16.933333333333334 ,                14,             2,                          ,                   ,                    ,                ,          
544362543997665280,              13,               2,             4,             12,  1628.6833333333334   ,                 2,            12,       11.84432082838208  , 0.021653447490654 , 73.30576316485391  ,            13.0,        12.0
544363222296297473,              16,               7,            13,             16,   108.8               ,                 7,             7,       16.422149923451368 , 0.0436661936701088, 8.892195385657327  ,            16.0,         7.0
544363391641341952,              20,               6,            16,             20,   185.88333333333333  ,                 6,            10,       18.61728802254068  , 0.0546351421015607, 15.324055282539009 ,            20.0,        10.0
544363471660277760,               7,               2,             6,              7,   456.26666666666665  ,                 2,             4,        6.896570035733603 , 0.0983690566322449, 7.976596106242846  ,             7.0,         4.0
544363757493702656,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
544364000897945600,              13,               3,            13,             13,    40.266666666666666 ,                 4,             5,       14.23837743950322  , 0.100856158488614 , 14.805955011844238 ,            13.0,         5.0
544364507342979072,               3,               3,             3,              3,     6.183333333333334 ,                 3,             1,                          ,                   ,                    ,                ,          
544365039663083521,              15,               8,            12,             15,   115.76666666666668  ,                 8,             7,       14.901607410255028 , 0.037214176757632 , -4.220971004415286 ,            15.0,         7.0
544365130138808321,               8,               5,             6,              8,   236.05              ,                 5,             4,    26456.019349795093    , 0.0016766011482023, 5077.877632732062  ,             8.0,         4.0
544365585417527296,               5,               4,             5,              5,    10.15              ,                 4,             2,                          ,                   ,                    ,                ,          
544366036498542592,              25,              11,            15,             20,  2707.2166666666667   ,                11,            13,       25.122328692822848 , 0.0010823900665574, -331.286027649039  ,            25.0,        13.0
544366723067957249,              24,               5,            18,             24,   295.43333333333334  ,                 5,             9,       21.9188476708943   , 0.0565781738231163, 16.37257058624796  ,            24.0,         9.0
544366824997912576,              16,               4,             8,             16,   385.2               ,                 4,            10,       17.354042774547548 , 0.0093345275864382, 99.27649613658528  ,            16.0,        10.0
544366894107480064,              40,               9,            19,             40,   270.4833333333333   ,                 9,            14,       40.11660264293931  , 0.0281755653474653, 42.75431029636624  ,            40.0,        14.0
544366934154678272,               4,               1,             2,              4,   105.56666666666666  ,                 1,             4,    46773.57751391169     , 0.011386464173591 , 928.1054156202472  ,             4.0,         4.0
544367010894086145,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
544367253857525761,              21,              14,            20,             21,   192.95              ,                13,             4,       20.97404811831151  , 0.1295432169833327, -3.78790355255253  ,            21.0,         4.0
544367462012432384,              13,               8,            13,             13,    18.03333333333333  ,                 8,             2,                          ,                   ,                    ,                ,          
544367862211952641,              10,               4,             8,             10,  1388.5666666666666   ,                 4,             6,        9.88012345446813  , 0.0398164451713229, 5.150739867504631  ,            10.0,         6.0
544368246271406080,              19,               7,            19,             19,    42.1               ,                 7,             5,       19.90434181019875  , 0.0905468794344793, 6.324749465481847  ,            19.0,         5.0
544369229987078145,               8,               3,             5,              8,   143.51666666666668  ,                 3,             6,    80852.23118614752     , 0.0050795147110791, 1966.2573099368904 ,             8.0,         6.0
544369501857263616,              28,               9,            27,             28,    65.66666666666667  ,                 9,             6,       29.947728252907403 , 0.0522299613188359, 10.298115929760156 ,            28.0,         6.0
544369574842347520,              20,               7,             9,             20,   213.4               ,                 7,             8,      618.9869507393595   , 0.0048751235687874, 906.737109861474   ,            20.0,         8.0
544369653015801856,              19,              19,            19,             19,     7.333333333333333 ,                19,             1,                          ,                   ,                    ,                ,          
544369667096477696,              17,               7,            12,             17,   408.98333333333335  ,                 7,             8,       16.398383313830074 , 0.0161104471923511, 1.8841196113951864 ,            17.0,         8.0
544370072018378752,               4,               1,             4,              4,    20.65              ,                 2,             3,                          ,                   ,                    ,                ,          
544370712639590400,               6,               6,             6,              6,     4.25              ,                 6,             1,                          ,                   ,                    ,                ,          
544371668131393537,               6,               5,             5,              6,    64.23333333333333  ,                 5,             2,                          ,                   ,                    ,                ,          
544372177965834240,              28,              14,            19,             28,   294.76666666666665  ,                14,             6,    37816.20717142541     , 0.0016464070567918, 4702.682828163658  ,            28.0,         6.0
544372222400671744,               8,               2,             5,              8,   378.35              ,                 2,             6,        8.036305889763668 , 0.0279727652777435, 25.51851885165193  ,             8.0,         6.0
544372257674788864,               8,               5,             7,              8,   535.8166666666667   ,                 5,             3,                          ,                   ,                    ,                ,          
544372384690872321,               2,               1,             1,              2,   570.1333333333333   ,                 1,             2,                          ,                   ,                    ,                ,          
544372465078505472,               2,               2,             2,              2,     3.1666666666666665,                 2,             1,                          ,                   ,                    ,                ,          
544372545219489792,               7,               4,             6,              7,   126.51666666666668  ,                 4,             4,        7.014782071086398 , 0.0717377300348779, -3.624948247153076 ,             7.0,         4.0
544372701285351424,              21,               7,            21,             21,    56.766666666666666 ,                 8,             6,       20.1097322134416   , 0.1507694377145969, 3.7805030252428127 ,            21.0,         6.0
544373504419069952,               3,               1,             2,              3,   131.58333333333334  ,                 1,             3,                          ,                   ,                    ,                ,          
544373513407062016,               6,               3,             5,              6,   119.25              ,                 3,             3,                          ,                   ,                    ,                ,          
544373515067998208,              19,              12,            15,             19,   107.26666666666668  ,                12,             7,       24.97478555575854  , 0.0106061867511132, -5.41322960127482  ,            19.0,         7.0
544373593841623040,              19,              16,            18,             19,   388.3666666666667   ,                16,             3,                          ,                   ,                    ,                ,          
544373676842311681,              19,               9,            17,             19,   151.18333333333334  ,                 9,             5,       18.000602229979698 , 0.2078159277527855, -0.0002879110086505,            19.0,         5.0
544373694068686848,              13,               6,            12,             13,   823.3166666666667   ,                 6,             5,       13.10217901180022  , 0.0859388418741571, 2.8352664199962345 ,            13.0,         5.0
544373839548145664,              17,              10,            16,             17,    94.5               ,                10,             5,       17.195186803455492 , 0.0645484818270092, -4.313769086421055 ,            17.0,         5.0
544373945206460416,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
544374018661687296,              17,               2,             9,             17,   623.75              ,                 5,            11,       15.808175667146688 , 0.0179723968330765, 56.33267281875021  ,            17.0,        11.0
544374313848430592,              10,               9,            10,             10,    13.266666666666667 ,                 9,             2,                          ,                   ,                    ,                ,          
544374395540881408,              13,               4,             6,             13,   180.15              ,                 4,             8,       13.2692076121139   , 0.0230357267859894, 35.1278076052802   ,            13.0,         8.0
544374422056882176,              21,               8,            20,             21,    74.51666666666667  ,                 8,             5,       20.54094483391744  , 0.1610607919722502, 2.651520553921519  ,            21.0,         5.0
544374511194632192,               9,               4,             6,              9,   179.13333333333333  ,                 4,             6,        9.896762243379923 , 0.0163472962998614, 25.57719353566428  ,             9.0,         6.0
544374563539140608,              15,               9,            12,             15,   252.26666666666668  ,                 9,             7,       15.046546963789806 , 0.0183453399025409, -26.483199861439   ,            15.0,         7.0
544374569016885248,               6,               2,             4,              6,   110.56666666666666  ,                 2,             5,        6.503589500612957 , 0.0272677791884508, 22.78522145717798  ,             6.0,         5.0
544374871812472832,              34,               9,            23,             34,   364.1               ,                 9,            10,       33.78218434621311  , 0.038631651684598 , 16.738870695151125 ,            34.0,        10.0
544375969687953410,              12,               4,            11,             12,    60.81666666666667  ,                 4,             6,       12.057470272844888 , 0.0810712663621878, 8.96003277683527   ,            12.0,         6.0
544376073685712896,              14,               4,            14,             14,    38.016666666666666 ,                 8,             3,                          ,                   ,                    ,                ,          
544376300417585152,               7,               4,             6,              7,   156.0               ,                 4,             4,        7.246549784820744 , 0.0217828382893739, -8.258907497507971 ,             7.0,         4.0
544376469279875072,              31,               4,            15,             25,  3958.95              ,                 5,            14,       27.175355729950653 , 0.0166874833640281, 41.23740449099864  ,            31.0,        14.0
544376532161298432,              19,               5,            12,             19,   178.38333333333333  ,                 5,             8,       19.007411581301486 , 0.0318706058514932, 23.656856441757693 ,            19.0,         8.0
544376732649013248,              18,               6,            13,             18,   524.9666666666667   ,                 6,             9,       17.02867665338838  , 0.0399748649171488, 17.206997586699085 ,            18.0,         9.0
544377046030635008,              10,               5,            10,             10,    30.683333333333334 ,                 5,             4,       11.31901006184423  , 0.0771783984913229, 3.224249118528153  ,            10.0,         4.0
544377326122057728,              20,               1,             6,             20,   173.76666666666668  ,                 6,            10,       21.28626697354253  , 0.0410131399436104, 63.57978151999285  ,            20.0,        10.0
544377463581581314,              21,               6,            19,             21,   221.5               ,                 6,             7,       20.29627367863986  , 0.0689251927896652, 10.849741089802558 ,            21.0,         7.0
544377502563459072,              18,               5,             8,             17,  2446.1833333333334   ,                 5,            13,       17.871351786148747 , 0.002414062047889 , 172.66664978620437 ,            18.0,        13.0
544377700677615616,              17,               7,            15,             17,   150.11666666666667  ,                 7,             7,       16.440785747621202 , 0.0613339404222406, 2.450325306524621  ,            17.0,         7.0
544377870554898432,              18,               8,            17,             18,    80.28333333333333  ,                 8,             5,       17.950883020875153 , 0.0609628804521399, 0.4625605228136398 ,            18.0,         5.0
544378232624410624,              21,               8,            10,             21,   412.85              ,                 8,            10,       21.23213719377005  , 0.0207418163189406, 31.13529955467109  ,            21.0,        10.0
544378468931076097,               7,               3,             5,              7,   688.8833333333333   ,                 3,             4,        6.911365550302802 , 0.0162772566137855, -12.814567679431793,             7.0,         4.0
544378515378814977,              22,              10,            16,             22,   366.75              ,                10,             7,       22.44368497912708  , 0.0273566886574132, 9.360419956764268  ,            22.0,         7.0
544378769952505856,               8,               6,             8,              8,    32.666666666666664 ,                 6,             3,                          ,                   ,                    ,                ,          
544379143136497664,              70,              13,            23,             70,   985.6333333333332   ,                14,            19,  2597379.709868474       , 0.0012627333522229, 9383.435396895677  ,            70.0,        19.0
544379366474403840,              15,               4,            11,             15,   400.23333333333335  ,                 4,             9,       14.29901847144467  , 0.0401207633343982, 13.58705540083854  ,            15.0,         9.0
544379489263042561,              16,               2,             7,             16,   568.7333333333333   ,                 2,            13,       14.238138220767732 , 0.0195062756838729, 60.7502875033253   ,            16.0,        13.0
544379738240720896,              34,               8,            10,             34,  1312.7333333333331   ,                11,            10,   104075.12692227212     , 0.0006918270543412, 13454.042001598553 ,            34.0,        10.0
544379787246981122,              12,               2,             4,             12,   282.45              ,                 2,            10,       11.362983537533909 , 0.0223341847698747, 68.06409714898395  ,            12.0,        10.0
544380433014591488,              28,              13,            17,             28,  1084.15              ,                13,             8,       23.49999999999024  , 0.1               , 720.0              ,            28.0,         8.0
544380441210277888,              24,              10,            14,             24,   250.4               ,                10,            10,       23.677758995990864 , 0.0143815685275897, 20.51131335097549  ,            24.0,        10.0
544380742076088320,              20,               6,            18,             20,    67.03333333333333  ,                 7,             7,       18.35726404190512  , 0.1038252880568465, 4.852003552007484  ,            20.0,         7.0
544380899639689216,              11,               4,             9,             11,    84.43333333333334  ,                 4,             5,       11.107359372795123 , 0.0422453104497185, 6.446158774394164  ,            11.0,         5.0
544380980677857280,              11,               4,             7,             11,   593.7166666666667   ,                 4,             6,        9.95222357849825  , 0.0113324490622238, -1.6557440425051877,            11.0,         6.0
544381029537312769,              10,               8,             9,             10,   524.4166666666666   ,                 8,             3,                          ,                   ,                    ,                ,          
544381144620216320,              10,               4,             6,             10,   195.36666666666667  ,                 4,             7,       10.670388103173138 , 0.0146411935258995, 38.4905434463827   ,            10.0,         7.0
544381485591982083,              13,               7,            13,             13,    20.966666666666665 ,                 7,             3,                          ,                   ,                    ,                ,          
544381860214603776,              18,               8,            16,             18,   140.03333333333333  ,                 8,             6,       17.308217468592026 , 0.1033235677237717, 0.8731697876024018 ,            18.0,         6.0
544382249178001408,              17,              10,            15,             17,   270.75              ,                10,             6,       16.6764438296474   , 0.0354640959599704, -10.862575364783398,            17.0,         6.0
544382740750024704,               1,               1,             1,              1,     0.0               ,                 1,             1,                          ,                   ,                    ,                ,          
544382795099799553,              20,              20,            20,             20,     8.366666666666667 ,                20,             1,                          ,                   ,                    ,                ,          
544382892378714113,               9,               2,             2,              9,   640.15              ,                 2,             8,        8.611810173391861 , 0.0250748291065606, 79.27404126453574  ,             9.0,         8.0
544383022876065792,              30,              10,            20,             30,   474.9166666666667   ,                10,             8,       29.751897108902316 , 0.0327545007992442, 13.45413315073826  ,            30.0,         8.0
544383230091464704,              12,               6,             8,             12,   159.2               ,                 6,             7,       13.339324132078197 , 0.0162094256861738, 17.01167578412677  ,            12.0,         7.0
544383383095508992,              20,              14,            18,             20,   345.45              ,                14,             3,                          ,                   ,                    ,                ,          
544383649131806722,              19,               2,             5,             19,   299.3666666666667   ,                 4,            11,       17.805075179794233 , 0.0168160647225492, 85.45481924096028  ,            19.0,        11.0
544384041391517697,              49,               5,            33,             49,  1303.0666666666666   ,                11,            11,       48.778762397563725 , 0.0614717374121986, 31.771061953631083 ,            49.0,        11.0
544384255825289216,               6,               4,             6,              6,    10.316666666666666 ,                 4,             2,                          ,                   ,                    ,                ,          
544384349395628033,              10,               4,             6,             10,   288.2333333333333   ,                 4,             7,       10.03992463353354  , 0.0213715373028415, 16.263465598357    ,            10.0,         7.0
544384394337611776,              30,               4,            22,             30,   173.81666666666666  ,                 6,             9,       27.925705598410865 , 0.0596146710456175, 26.137611758411104 ,            30.0,         9.0
544384467809230848,              21,               9,            16,             21,   179.91666666666666  ,                 9,             7,       19.00915165512485  , 0.0624264693863199, 0.03874315360863   ,            21.0,         7.0
544384498947719169,               7,               2,             5,              7,   191.81666666666663  ,                 2,             6,        6.83583786973272  , 0.0333663163507732, 18.14380736286688  ,             7.0,         6.0
544384662765068288,              34,               4,             7,             34,  1331.6333333333334   ,                 5,            19,       30.615839443163257 , 0.0085248310518156, 154.6024078364729  ,            34.0,        19.0
544384680376532992,              30,               3,            13,             30,   927.8               ,                 3,            16,       27.43825267677764  , 0.0249517398146   , 56.31913990556095  ,            30.0,        16.0
544384825332101120,               9,               4,             7,              9,   169.85              ,                 4,             5,        8.494099677478678 , 0.0861760613345422, 0.914323136610026  ,             9.0,         5.0
544384839906906113,              20,               7,             9,             20,   653.9666666666667   ,                 7,            10,       19.17742094346793  , 0.0079755834676484, 57.055695150385226 ,            20.0,        10.0
544385086955589632,              25,               5,            16,             25,   295.8666666666667   ,                 7,            11,       24.695713361890032 , 0.0297817284458907, 24.10812820119228  ,            25.0,        11.0
544385535909715968,               2,               1,             2,              2,    53.6               ,                 1,             2,                          ,                   ,                    ,                ,          
544385641975676929,              21,               9,            13,             21,   112.21666666666668  ,                 9,             9,    36526.37207166793     , 0.0065142595362879, 1253.8001725129889 ,            21.0,         9.0
544385829180035072,              46,               8,            15,             40,  1548.1833333333334   ,                 9,            14,       35.857142857120735 , 0.1               , 680.0              ,            46.0,        14.0
