sourceTweetID,total_reactions,reactions_10min,reactions_20min,reactions_30min,reactions_45min,reactions_1hr,reactions_3hr,reactions_24hr,lifespan_minutes,max_bin_reactions,num_time_bins,K,r,t0,final_reactions,data_points
544372545219489792,42,24,30,36,36,36,42,42,126.51666666666668,34,5,110333.7378571135,0.0014401692938391,5600.8413681856055,42.0,5.0
544372701285351424,126,42,90,108,120,126,126,126,56.766666666666666,102,7,129.6604731886094,0.0446801190437651,-29.075405656462387,126.0,7.0
544373504419069952,18,6,12,12,12,12,18,18,131.58333333333334,12,5,398226.4253288873,0.0027884776477517,3732.151805120355,18.0,5.0
544373513407062016,36,18,18,30,30,30,36,36,119.25,27,6,39.96756275561706,0.0112886741368326,-72.91279503847159,36.0,6.0
544373515067998208,114,72,84,90,90,90,114,114,107.26666666666668,90,9,240.32543002526612,0.0043484690287883,120.60569995376378,114.0,9.0
544373593841623040,114,96,108,108,108,108,108,114,388.3666666666667,106,4,17297.776191899487,0.0001522310496094,33372.94660453696,114.0,4.0
544373676842311681,114,54,96,96,96,102,114,114,151.18333333333334,93,11,113.86347556315584,0.0182360581723565,-86.90394231550876,114.0,11.0
544373694068686848,78,36,48,66,72,72,72,78,823.3166666666667,61,8,75.24999999999402,0.1,375.0,78.0,8.0
544373839548145664,102,60,72,84,96,96,102,102,94.5,85,7,101.0839379107952,0.0393144813511975,-40.87532874436854,102.0,7.0
544373945206460416,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544374018661687296,102,12,12,24,54,54,78,102,623.75,39,27,96.5500748285348,0.0099960296792266,10.11930801861785,102.0,27.0
544374313848430592,60,54,60,60,60,60,60,60,13.266666666666667,59,2,,,,,
544374395540881408,78,24,30,30,36,36,72,78,180.15,38,14,80.05290358716074,0.0182532143562475,14.358531391593491,78.0,14.0
544374422056882176,126,48,96,114,120,120,126,126,74.51666666666667,104,7,125.63191846029068,0.0571566197624449,-27.489272898621245,126.0,7.0
544374511194632192,54,24,24,24,30,36,54,54,179.13333333333333,32,15,61.65946558774122,0.0118082544226643,2.0257083232816173,54.0,15.0
544374563539140608,90,54,60,66,66,72,84,90,252.26666666666668,67,15,90.61200794198513,0.0113309664690814,-86.60390565553536,90.0,15.0
544374569016885248,36,12,18,18,18,24,36,36,110.56666666666666,21,10,49.940584039940376,0.0126598520349952,31.24051061028013,36.0,10.0
544374871812472832,204,54,96,120,132,138,198,204,364.1,123,13,209.2186248866365,0.0233153863210446,-9.366242401522232,204.0,13.0
544375969687953410,72,24,36,54,66,66,72,72,60.81666666666667,53,7,79.36328075519613,0.0264534569332917,-24.966083266595717,72.0,7.0
544376073685712896,84,24,36,36,84,84,84,84,38.016666666666666,58,4,3725437.015641888,0.0132710750869084,838.5889124943104,84.0,4.0
544376300417585152,42,24,24,24,30,36,42,42,156.0,30,9,41.20705829055125,0.0182873434203759,-52.48230273831001,42.0,9.0
544376469279875072,186,24,54,84,90,90,126,150,3958.95,78,26,166.18465834073265,0.0095061430740783,-0.3910009943934905,186.0,26.0
544376532161298432,114,30,42,66,66,72,114,114,178.38333333333333,65,15,115.54769906743476,0.0208619516770745,-6.7194642018581385,114.0,15.0
544376732649013248,108,36,42,54,72,78,96,108,524.9666666666667,63,20,103.93246513623522,0.0156174624071358,-30.21756091822952,108.0,20.0
544377046030635008,60,30,42,54,60,60,60,60,30.683333333333334,51,4,103.46411065940956,0.0124755128476171,3.246118709712495,60.0,4.0
544377326122057728,120,6,18,24,36,36,120,120,173.76666666666668,40,15,126.31658031264116,0.0288742073683391,42.24691645342011,120.0,15.0
544377463581581314,126,36,60,84,102,114,120,126,221.5,86,14,121.25021302137212,0.0348731071713316,-23.324466790415677,126.0,14.0
544377502563459072,108,30,30,36,36,48,60,102,2446.1833333333334,40,33,107.4325482933098,0.0019606377763001,115.49748721119276,108.0,33.0
544377700677615616,102,42,66,72,84,90,102,102,150.11666666666667,76,13,100.70535143352436,0.0283266523683823,-38.71822924306296,102.0,13.0
544377870554898432,108,48,78,78,90,102,108,108,80.28333333333333,84,8,116.69166496365573,0.0220779764570237,-41.237873619008994,108.0,8.0
544378232624410624,126,48,48,54,60,60,120,126,412.85,65,18,124.90398723057125,0.0202702560170297,8.300873452196075,126.0,18.0
544378468931076097,42,18,30,30,30,30,36,42,688.8833333333333,29,8,42.0,0.1,330.0,42.0,8.0
544378515378814977,132,60,72,72,78,96,126,132,366.75,84,9,134.9958573948473,0.0224881798346751,-13.838219003480722,132.0,9.0
544378769952505856,48,36,42,42,48,48,48,48,32.666666666666664,44,4,,,,,
544379143136497664,420,78,96,120,126,138,156,420,985.6333333333332,119,38,39012337.812220775,0.0012808218921457,9916.706813063516,420.0,38.0
544379366474403840,90,24,42,54,60,66,84,90,400.23333333333335,55,14,88.73109354546065,0.0199867610836613,-22.26708767877089,90.0,14.0
544379489263042561,96,12,18,30,36,42,66,96,568.7333333333333,34,24,93.64979811841285,0.0078242169100829,48.89457640755305,96.0,24.0
544379738240720896,204,48,48,48,54,60,72,204,1312.7333333333331,55,20,4475897.460595897,0.0008282218495776,13597.044269381897,204.0,20.0
544379787246981122,72,12,12,12,18,24,60,72,282.45,23,22,70.04371112089508,0.0162083180610366,50.56759041942571,72.0,22.0
544380433014591488,168,78,96,96,102,102,102,168,1084.15,96,15,1684293.9786995363,0.0003777604251336,25891.00027952716,168.0,15.0
544380441210277888,144,60,60,72,72,84,120,144,250.4,78,20,143.44656318893306,0.011120715237547,-10.067902241321496,144.0,20.0
544380742076088320,120,36,78,90,96,108,120,120,67.03333333333333,88,8,329.90744573374786,0.0068992602911442,143.51782723424472,120.0,8.0
544380899639689216,66,24,42,42,42,54,66,66,84.43333333333334,45,8,253693.12402541656,0.0051348680351159,1684.2819750958358,66.0,8.0
544380980677857280,66,24,36,36,36,42,48,66,593.7166666666667,37,16,72.8197123535526,0.0026957944506972,-52.081742520566856,66.0,16.0
544381029537312769,60,48,48,54,54,54,54,60,524.4166666666666,52,7,85206.76500843673,0.0001802965625994,40982.49295374484,60.0,7.0
544381144620216320,60,24,24,24,24,36,48,60,195.36666666666667,30,11,76.12226594429804,0.0097059423911855,52.48661381059138,60.0,11.0
544381485591982083,78,42,72,78,78,78,78,78,20.966666666666665,71,3,,,,,
544381860214603776,108,48,78,90,96,96,108,108,140.03333333333333,86,8,105.45370656143513,0.037541042570466,-39.65491868812893,108.0,8.0
544382249178001408,102,60,60,72,84,90,96,102,270.75,77,14,99.02967686088238,0.0212496849486549,-60.57743749202038,102.0,14.0
544382740750024704,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544382795099799553,120,120,120,120,120,120,120,120,8.366666666666667,120,1,,,,,
544382892378714113,54,12,12,12,12,12,42,54,640.15,17,17,48.836981226366895,0.0206013240675928,50.95974849911693,54.0,17.0
544383022876065792,180,60,102,102,108,120,168,180,474.9166666666667,110,18,176.0322975780918,0.0220733907630596,-16.146861033256453,180.0,18.0
544383230091464704,72,36,36,36,42,48,72,72,159.2,45,13,80.03827153248656,0.013412363778242,-8.962467396111558,72.0,13.0
544383383095508992,120,84,108,108,108,108,108,120,345.45,104,7,185864.4909086052,0.000286569893211,26083.85095264239,120.0,7.0
544383649131806722,114,12,30,30,30,30,78,114,299.3666666666667,35,20,126.5027863977143,0.0099701813073621,96.675403441793,114.0,20.0
544384041391517697,294,30,60,96,174,198,282,294,1303.0666666666666,140,15,294.7620400436579,0.0351990143261266,9.731234241398454,294.0,15.0
544384255825289216,36,24,36,36,36,36,36,36,10.316666666666666,34,2,,,,,
544384349395628033,60,24,30,30,36,36,54,60,288.2333333333333,35,13,58.70024063466703,0.016206880163839,-15.596997731270031,60.0,13.0
544384394337611776,180,24,36,72,108,132,180,180,173.81666666666666,92,15,173.2134761527648,0.0243270984446652,-4.976245763921088,180.0,15.0
544384467809230848,126,54,78,90,96,96,126,126,179.91666666666666,90,12,246182.55740690648,0.0018456608355985,4272.908449936506,126.0,12.0
544384498947719169,42,12,18,24,24,30,36,42,191.81666666666663,24,12,45.1096895140162,0.0126287389920626,-9.337341507625773,42.0,12.0
544384662765068288,204,24,36,42,42,42,114,204,1331.6333333333334,50,43,192.412979841388,0.0050558549470924,141.93474754722658,204.0,43.0
544384680376532992,180,18,36,48,66,78,150,180,927.8,66,22,169.6197555455072,0.0152819993607341,31.1582437503484,180.0,22.0
544384825332101120,54,24,36,42,42,42,54,54,169.85,40,10,56.78551631336773,0.0102401101469799,-91.00264059399372,54.0,10.0
544384839906906113,120,42,42,42,42,54,72,120,653.9666666666667,49,29,113.3449029916045,0.0077683004475751,42.10987987436365,120.0,29.0
544385086955589632,150,30,72,78,84,96,144,150,295.8666666666667,84,20,148.72945880077165,0.0197411259920093,-8.784444799453277,150.0,20.0
544385535909715968,12,6,6,6,6,12,12,12,53.6,8,5,438195.7383611408,0.008225713477319,1333.6002374978416,12.0,5.0
544385641975676929,126,54,72,78,78,78,126,126,112.21666666666668,81,10,309.99524550584664,0.0066609690344192,160.85106439481035,126.0,10.0
544385829180035072,276,48,60,66,72,90,150,240,1548.1833333333334,81,24,264.6878729397731,0.0161244219007136,1238.4350907053938,276.0,24.0
544386515171020801,126,12,12,12,18,18,48,126,540.6333333333333,20,29,11479523.15490894,0.0031219264515913,4215.173447488749,126.0,29.0
544387390752567297,348,12,12,12,12,12,186,282,2329.15,93,25,319.84760675035625,0.0259713536694284,133.24393011086175,348.0,25.0
544387669766451200,60,18,24,24,36,42,54,60,335.2333333333333,33,17,57.94367595042006,0.015678664875862,-18.47887109728949,60.0,17.0
544387886611570688,126,36,42,48,66,72,120,126,187.4333333333333,64,18,185.1059494884342,0.0084832901958583,79.31520614360693,126.0,18.0
544387967037763584,78,36,60,60,60,60,66,78,251.4333333333333,57,8,181578.7415869819,0.0009492326977838,8454.282457938449,78.0,8.0
544388013141143552,138,78,120,120,120,120,138,138,155.1,116,10,711209.1867770114,0.0009332674373571,9330.04287712079,138.0,10.0
544388092552294400,48,30,30,30,42,48,48,48,52.66666666666666,38,6,33192.24573117304,0.0049791842271404,1361.9822184796114,48.0,6.0
544388259359387648,180,66,90,96,120,120,126,180,894.35,103,15,720396.1705101344,0.0003982601231916,21976.892915704226,180.0,15.0
544388329094270976,162,102,120,132,144,144,150,162,195.8,132,10,309400.0000058451,0.0008572429483189,9018.024279026951,162.0,10.0
544388658334146561,36,12,18,18,24,24,36,36,64.75,22,6,1635256.3777929796,0.0082940390836839,1362.547812531825,36.0,6.0
544389259491172353,48,12,12,24,24,30,42,48,351.93333333333334,24,18,46.37394709093411,0.0131885784061696,-13.099560916933278,48.0,18.0
544389493273276416,114,48,48,90,90,102,108,108,1691.7,81,11,111.58685981073306,0.0321790541646974,-30.61190657041871,114.0,11.0
544389506569220096,120,54,72,84,114,114,120,120,108.53333333333332,93,7,119.65595247945654,0.0450315637065204,-25.72689400725399,120.0,7.0
544389639046721537,198,90,108,120,126,126,174,198,397.3666666666667,124,14,197.8026485247943,0.0129648051223791,-33.24195760976366,198.0,14.0
544389770009276416,216,18,18,18,24,24,66,216,513.2333333333333,51,27,10090325.15624553,0.0033391835346675,3779.3856420408665,216.0,27.0
544389893120856064,228,30,36,36,48,60,144,228,1050.6666666666667,59,30,220.79816326519995,0.011589122536091,75.37148610881883,228.0,30.0
544389911630340096,288,42,108,174,216,246,288,288,110.75,179,12,295.5101511117179,0.0315846121159814,-11.863518831301022,288.0,12.0
544389986809036800,114,48,66,78,102,114,114,114,52.2,87,7,241.50403253335244,0.0102007193829004,58.562563544640696,114.0,7.0
544390017930383360,36,18,18,24,24,24,30,36,336.28333333333336,23,10,33.7327833007387,0.0140825523170687,-55.24389216128007,36.0,10.0
544390130682068993,132,78,90,114,114,114,132,132,123.98333333333332,107,8,225.86902034142625,0.0032140559550529,23.19030179186217,132.0,8.0
544390550497947649,120,78,114,120,120,120,120,120,28.266666666666666,112,3,,,,,
544390718253699072,66,12,30,42,48,54,66,66,158.1,42,11,64.64300457920623,0.0300323618210997,-18.72171176870588,66.0,11.0
544390903839088640,108,90,96,108,108,108,108,108,29.316666666666663,103,3,,,,,
544391063742332928,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544391085150457856,84,72,72,72,78,78,84,84,130.21666666666667,76,6,99190.76739709088,0.0006986108264424,10263.351184074843,84.0,6.0
544391176137089024,138,54,90,96,108,114,120,138,1367.6333333333334,97,19,134.60047528334425,0.0087644430603848,-134.21844515085297,138.0,19.0
544391323214573568,132,12,12,12,12,18,30,132,713.4166666666666,17,27,18157311.50575637,0.0028839351310911,4876.645553071735,132.0,27.0
544391412075069440,672,132,198,222,258,300,396,672,840.9166666666666,251,40,698.5405134375732,0.0065446109596152,81.54536995535585,672.0,40.0
544391471458451456,54,42,48,54,54,54,54,54,27.183333333333334,51,3,,,,,
544391533240516608,30,12,24,24,30,30,30,30,32.266666666666666,25,4,59.61945662628575,0.0108185997581583,29.404942874996404,30.0,4.0
544391789789331456,60,42,48,48,48,54,60,60,78.55,50,8,762377.6686783351,0.0027455884212537,3515.6379977326483,60.0,8.0
544391790615605249,168,36,42,48,60,78,168,168,176.21666666666667,72,20,263.3738248619806,0.0097697764510928,105.5127200331781,168.0,20.0
544391946513305600,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544392353717317632,138,84,102,120,126,132,132,138,240.55,116,9,135.156625827149,0.0412580144112263,-42.20375180127171,138.0,9.0
544392718601183232,120,18,48,60,66,96,114,120,303.71666666666664,67,16,117.20049320756408,0.0295239872766095,-5.605119661415686,120.0,16.0
544392801836728321,96,42,66,66,84,90,96,96,167.51666666666668,74,11,94.0833033307255,0.0390328187270105,-31.96619114335789,96.0,11.0
544393165101613056,102,48,54,54,54,60,78,90,3428.766666666667,58,16,95.25077502795368,0.0127180852792398,-23.578104502654732,102.0,16.0
544393504768925697,168,12,42,114,156,156,168,168,121.13333333333334,108,9,166.11331372367488,0.0610466751853769,-7.941158224434437,168.0,9.0
544393723099238400,126,42,72,84,108,120,126,126,149.96666666666667,92,10,125.19711997694516,0.0423339669205122,-21.818037488707603,126.0,10.0
544393766287970304,246,36,84,114,144,144,186,246,256.8333333333333,118,18,324.51845788241815,0.0067196824118461,70.05187469298463,246.0,18.0
544393889113600000,144,126,144,144,144,144,144,144,15.833333333333334,141,2,,,,,
544394005182963712,174,72,90,102,120,126,150,162,1733.9166666666667,110,20,163.0617035583085,0.0164680216080313,-42.37316227200792,174.0,20.0
544394858405060608,108,30,48,60,60,60,96,108,366.2,59,12,110.4873357055698,0.012947476589409,-4.726207591839102,108.0,12.0
544395106426425345,108,6,6,6,6,6,96,108,452.0833333333333,31,19,103.65684107691574,0.0297795141551997,102.96756407238904,108.0,19.0
544395562666037248,120,18,54,60,84,96,120,120,80.68333333333334,72,10,168.03674602457795,0.0165264286234517,19.687880725133848,120.0,10.0
544395613043818496,102,48,60,66,66,66,72,102,608.1166666666667,63,19,567866.9971604093,0.0005987240939786,15143.537686093949,102.0,19.0
544395712130449408,102,18,54,54,60,66,84,102,1271.9333333333334,56,19,93.8368104531874,0.0106314491591801,-52.33775598810414,102.0,19.0
544395804190855168,144,48,120,120,126,126,126,144,933.45,111,13,359537.3976917766,0.000159033595608,50349.08054426072,144.0,13.0
544396078125039617,90,18,36,42,60,72,90,90,95.58333333333331,53,11,102.1514289996671,0.0203959608645619,-1.8559862755851773,90.0,11.0
544396260740845568,30,6,6,6,6,12,18,30,263.4833333333333,9,13,106.67579355081725,0.0052567671457508,441.1353042672265,30.0,13.0
544396563116589056,48,30,36,36,42,48,48,48,57.73333333333333,40,6,660408.5706339427,0.003742188808813,2598.498504028466,48.0,6.0
544396587192311808,36,18,18,18,36,36,36,36,43.25,27,3,,,,,
544396608704901120,78,48,66,72,72,72,72,78,199.78333333333333,67,5,77.51369301814599,0.0362348228153961,-51.2225770715653,78.0,5.0
544396816083468290,252,54,54,54,60,66,84,252,571.3833333333333,62,26,21506137.130835965,0.0028133179705272,4605.026552010439,252.0,26.0
544397240601563137,18,6,6,6,6,6,12,18,510.3666666666667,7,9,17.512414439877237,0.0048408438198853,58.02179887288924,18.0,9.0
544398512931086336,66,42,42,48,60,60,66,66,111.35,53,7,66.1355815064775,0.0261228915987789,-53.72572874895268,66.0,7.0
544398776236904448,120,42,102,114,120,120,120,120,33.56666666666667,103,4,121.65995219004488,0.0868734458602591,-19.65553096638273,120.0,4.0
544399562866053120,798,108,186,222,252,288,732,744,1592.3333333333333,297,30,769.946853777546,0.0240479090163567,35.05164197191126,798.0,30.0
544399649025433601,330,54,132,168,192,246,318,330,211.88333333333333,185,17,334.5324961209327,0.0210268711361387,-8.123905983564288,330.0,17.0
544399927045283840,192,42,66,96,102,102,150,192,824.0,93,27,178.60712559010807,0.0085473844350186,-38.43569305017901,192.0,27.0
544400775775289344,168,24,54,78,102,126,156,168,239.45,90,20,165.4722662599024,0.0229074186014624,-7.036707314326441,168.0,20.0
544400801083686912,24,6,6,6,6,6,12,24,232.2333333333333,7,10,2544999.9539116197,0.0084832203592078,1598.414593975676,24.0,10.0
544400809182523392,360,66,90,108,174,198,276,360,1339.5833333333333,152,31,368.9103566677504,0.001705998441007,-202.55059524118005,360.0,31.0
544400853298184194,60,12,36,42,42,48,60,60,113.98333333333332,40,12,68.2100507921367,0.0150379174423262,-25.25554370280861,60.0,12.0
544401029211496449,54,24,42,48,48,48,48,54,191.6833333333333,43,5,53.50921429245132,0.0382225983701285,-36.99407512040391,54.0,5.0
544401106617786370,888,138,258,348,462,546,654,714,4957.633333333333,401,62,787.9277309172184,0.0099463149050329,-35.06036320175599,888.0,62.0
544401367540834304,90,78,90,90,90,90,90,90,15.3,88,2,,,,,
544401374675341312,78,36,36,42,48,54,72,72,1753.5,48,17,75.79279786451568,0.0125538926815014,-37.18594514030728,78.0,17.0
544401468875616257,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544401573968097280,60,6,12,24,30,30,54,60,250.4833333333333,26,11,58.10422633279914,0.0321313358693093,13.27885671962437,60.0,11.0
544401577113845760,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544401599414943744,78,18,30,48,54,60,72,78,214.21666666666667,47,15,78.17524145923628,0.0140358742039842,-38.408916426567934,78.0,15.0
544401675789033473,90,24,48,60,66,66,78,90,282.95,57,11,85.17015488127093,0.0199795388857206,-37.43296570720398,90.0,11.0
544402012570284032,60,12,18,18,30,30,60,60,97.6,28,9,157.06460314915856,0.0125255031639371,128.1176306297767,60.0,9.0
544402024524038144,36,18,24,24,24,24,30,36,210.01666666666668,24,8,172588.8277638937,0.0018112643608958,4900.663249295347,36.0,8.0
544402515085623296,120,18,24,24,24,30,42,120,702.3166666666667,39,24,119.70195228358727,0.0133586020103466,129.47355407993422,120.0,24.0
544402785966772224,30,6,6,18,18,24,24,30,320.56666666666666,16,10,27.58922089389643,0.0276726970448737,-12.794428857309144,30.0,10.0
544403112656527360,192,54,60,72,72,78,120,156,3008.9666666666667,76,42,192.0,0.1,500.0,192.0,42.0
544403526773125120,18,6,12,12,12,12,18,18,86.13333333333334,12,5,624545.273403562,0.0048640588762643,2233.5782465889693,18.0,5.0
544403564077260800,90,42,60,60,66,72,90,90,101.36666666666666,65,11,183.0133561246028,0.0058592266752846,103.08252914591156,90.0,11.0
544403765575839744,126,54,84,84,120,120,126,126,64.25,98,6,133.02734723837406,0.0332186755560279,-29.460415090899563,126.0,6.0
544403913076924417,60,24,42,42,42,42,60,60,174.95,42,12,1740044.554511364,0.0021302095474215,4998.91434339431,60.0,12.0
544404072179060736,78,12,30,30,54,60,78,78,114.41666666666669,44,12,82.97032756746134,0.0266997680520532,-0.761816628492957,78.0,12.0
544404673357021184,126,24,48,66,78,84,126,126,174.33333333333334,71,14,127.34913184059648,0.0187484128109313,-11.355623683826048,126.0,14.0
544404937380093952,120,72,96,108,120,120,120,120,38.11666666666667,106,4,217.95677136020743,0.0088336807290544,6.620831433129581,120.0,4.0
544405761925738496,162,36,66,90,96,120,162,162,170.5,95,14,164.2108237801812,0.0262371673405974,-6.906068416816161,162.0,14.0
544405871703240704,54,18,24,24,30,30,48,54,197.63333333333333,29,13,58.93190758118318,0.0104936379837088,2.2307440030961403,54.0,13.0
544406212461473792,210,24,108,126,138,150,204,210,901.0,125,15,213.86570510072733,0.0211426246653572,-15.114661464887092,210.0,15.0
544406288231174144,120,6,18,18,24,24,54,120,1382.8833333333334,24,38,104.59203903721664,0.0082768044314083,151.7514208318587,120.0,38.0
544406665223999488,66,30,42,54,54,60,66,66,126.78333333333332,51,9,65.79670407462577,0.024277907635623,-51.37265822839245,66.0,9.0
544406832073416704,192,48,84,90,96,96,108,132,2144.4333333333334,87,42,9349130.918021666,0.0003012602194742,38172.03424917396,192.0,42.0
544406902990323712,120,18,42,114,120,120,120,120,30.05,89,4,163.46101431079532,0.0321294685286372,-3.791830689042453,120.0,4.0
544406931897479168,126,60,108,126,126,126,126,126,27.48333333333333,112,3,,,,,
544407139205132288,84,24,54,60,60,60,60,84,351.51666666666665,53,13,2030788.7632830355,0.0011857421248325,8872.452203717983,84.0,13.0
544407157077467136,114,108,114,114,114,114,114,114,11.3,113,2,,,,,
544407300329709568,132,96,114,126,132,132,132,132,41.78333333333333,122,5,136.16689047592072,0.0324397900897471,-66.0453084134996,132.0,5.0
544407393451646976,636,60,150,186,186,240,402,630,1643.1333333333334,204,50,602.9969531378434,0.0065497034961872,53.97572357689506,636.0,50.0
544408293192368128,132,84,108,126,132,132,132,132,32.11666666666667,119,4,146.5723709017614,0.0264522790095216,-54.69512705243693,132.0,4.0
544408496918499329,120,48,66,72,96,114,120,120,77.81666666666666,86,9,138.99123386637652,0.0225321884763793,-18.036616721731008,120.0,9.0
544408991649251329,222,48,114,132,132,138,162,162,2406.15,121,38,4360239.381967811,0.0001660410586297,62345.48830422197,222.0,38.0
544409400941625344,72,36,54,60,60,66,72,72,69.1,58,8,555464.2589531305,0.0032027976367435,2860.286317510258,72.0,8.0
544409432600223744,24,6,6,6,24,24,24,24,37.31666666666667,15,3,,,,,
544409517224898560,126,42,48,60,66,66,90,114,3828.616666666667,62,24,124.10786358019048,0.0078885002365133,9.106772055887497,126.0,24.0
544409519380758528,90,42,60,66,66,66,84,90,288.5833333333333,64,10,89.73281686883526,0.0117464270108924,-78.99561324586683,90.0,10.0
544409532324413440,120,114,120,120,120,120,120,120,13.583333333333334,119,2,,,,,
544409869990633473,144,42,60,72,90,102,144,144,167.73333333333332,85,16,188.02878306850369,0.0075150305748417,14.956989268366437,144.0,16.0
544410050572582912,132,120,126,126,126,126,132,132,100.58333333333331,126,5,127693.20705176768,0.0003905411433621,17719.275372674398,132.0,5.0
544410079043551232,78,30,42,54,60,60,72,78,211.9,53,11,76.97734116896261,0.0218468743869091,-34.881540937517286,78.0,11.0
544410576894427136,120,36,54,66,90,96,102,120,418.9166666666667,74,18,113.95870756133122,0.0243719158520229,-23.799291007592625,120.0,18.0
544410806167678976,180,42,108,126,150,150,168,180,1286.9166666666667,124,17,172.72099832923098,0.0252408160742824,-40.61502584076577,180.0,17.0
544410895602839552,24,6,6,6,6,6,18,24,198.4333333333333,8,8,3185814.8127603037,0.0101644451971056,1353.7514408906543,24.0,8.0
544410900854091776,216,24,54,60,108,150,216,216,132.51666666666668,102,13,226.66362672514427,0.031348855734278,14.252251101197702,216.0,13.0
544410907204259840,54,6,12,12,18,18,24,42,2961.0333333333333,15,23,48.4871083499477,0.01075349735348,88.26995760998585,54.0,23.0
544411097797644288,114,90,90,108,114,114,114,114,32.4,105,3,,,,,
544411313779126272,222,36,72,78,84,90,138,222,763.0,82,26,228.91868894616437,0.0099193124152414,83.48673696533079,222.0,26.0
544411561205301248,60,6,12,12,18,18,54,60,1224.1333333333334,20,18,58.41208179318849,0.0171254421629396,52.29425497498644,60.0,18.0
544411585070911488,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544411992279093248,312,54,120,120,120,150,270,312,426.8333333333333,139,24,308.0281256979545,0.0140613834569351,16.92204428073361,312.0,24.0
544412083714928640,162,24,42,54,60,66,150,162,240.53333333333333,66,24,165.7542084018557,0.0182378585445883,36.63155092225517,162.0,24.0
544412767240085504,246,42,48,60,72,72,138,246,348.5833333333333,75,27,292.49921767839345,0.0101016727300425,135.38021310474284,246.0,27.0
544413195884974080,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544414028752121856,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544414430025371649,156,54,84,84,96,108,120,156,1208.6666666666667,91,16,70527.47684170923,0.000231233322109,28152.61610848408,156.0,16.0
544414634308939776,24,6,6,12,12,12,24,24,160.55,12,9,569503.5211188003,0.0040888892151136,2629.562141031773,24.0,9.0
544414686935285760,90,24,24,30,42,42,66,78,1678.3833333333334,38,24,82.358725730693,0.0059594020589269,-4.658013721234926,90.0,24.0
544415105358643200,168,72,96,108,120,120,126,144,1822.35,107,19,158.91647254894102,0.0031636526937838,-292.767847709404,168.0,19.0
544415156659175424,78,12,12,12,36,42,78,78,99.38333333333334,32,10,223.99857347279723,0.0136850236269378,136.3858348506758,78.0,10.0
544415318345396224,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
544415425140776961,108,72,96,96,108,108,108,108,35.28333333333333,98,4,223.22867787967093,0.0057712836419655,41.82715899281085,108.0,4.0
544415616753745920,66,12,18,18,18,18,54,66,393.0833333333333,23,12,61.19345904942328,0.0283202784478558,25.119151656151654,66.0,12.0
544415816851021824,48,18,18,18,24,30,30,30,1997.7666666666669,23,7,47.51043562224898,0.0139118272579818,9.56983841400072,48.0,7.0
544416309266898944,102,18,36,42,48,48,66,96,1496.7166666666667,43,31,101.21561986883631,0.0043564362778605,36.64205341983806,102.0,31.0
544416436374892544,120,6,6,6,6,6,6,120,433.2,32,8,1305.8108451999817,0.0237037826096744,524.1292614678733,120.0,8.0
544416582256967680,36,18,30,36,36,36,36,36,25.366666666666667,32,3,,,,,
544416818711252992,192,36,48,60,90,174,192,192,65.5,100,8,641.9110136226612,0.0166247013181937,108.4321123259862,192.0,8.0
544416937178976256,24,18,18,18,24,24,24,24,42.36666666666667,21,3,,,,,
544416939867529216,252,60,132,156,186,192,234,252,767.1833333333333,160,20,252.0,0.1,310.0,252.0,20.0
544417650680823808,30,12,12,12,18,18,30,30,100.35,17,7,1486210.5947555392,0.0061352252789675,1868.9760711766835,30.0,7.0
544417680284192768,288,102,126,144,156,156,210,264,2467.7166666666667,149,27,278.4128943907298,0.0069364966379899,-28.331047236406285,288.0,27.0
544418204508893184,54,6,6,6,12,12,42,54,314.01666666666665,14,17,51.85822678532463,0.0173797310850745,67.70762291816781,54.0,17.0
544419008615702528,66,24,24,30,36,42,66,66,117.43333333333334,37,10,87.48602061463919,0.0150399417813774,28.079176720048235,66.0,10.0
544419029905985536,24,6,18,18,18,18,24,24,77.08333333333333,17,5,296288.34078309865,0.0044670310041934,2181.8822104941733,24.0,5.0
544419162001383424,12,12,12,12,12,12,12,12,3.3,12,1,,,,,
544419416578850818,162,36,90,156,162,162,162,162,30.6,128,4,186.90468963647805,0.0411857653635883,-17.91678661014819,162.0,4.0
544419497667751937,210,24,66,162,198,198,210,210,117.03333333333332,143,9,208.32358534105623,0.0614978176272856,-10.824461575402308,210.0,9.0
544419788739461121,180,30,30,30,42,42,54,180,305.6333333333333,38,21,28858549.20673241,0.0064823480676601,2152.345992712172,180.0,21.0
544420067774316544,120,36,36,48,54,54,60,120,782.65,48,21,258.7633448645355,0.0016404868773332,859.9141632045852,120.0,21.0
544420349052342272,150,36,48,48,48,48,60,150,326.95,48,20,9940317.213381045,0.0048126029644327,2620.199816739465,150.0,20.0
544420375224791040,90,42,60,72,90,90,90,90,37.18333333333333,74,4,,,,,
